date,product_id,product_name,category,price,discount,units_sold,revenue,store_id,region
2023-01-24,P405,LED Desk Lamp,Home,9032.39,0,15,135485.85,S02,West
2023-01-24,P103,Wireless Earbuds,Electronics,28441.27,5,8,216153.65,S04,West
2023-01-25,P301,Basmati Rice 5kg,Grocery,651.42,40,117,45729.68,S05,West
2023-01-25,P404,Wooden Bookshelf,Home,5334.5,10,24,115225.2,S06,West
2023-01-25,P101,Smartphone X1,Electronics,61089.56,30,12,513152.3,S06,South
2023-01-25,P505,Body Lotion,Beauty,271.55,0,24,6517.2,S06,South
2023-01-25,P206,Summer Dress,Fashion,1438.57,20,27,31073.11,S06,East
2023-01-25,P503,Sunscreen SPF50,Beauty,2489.31,15,30,63477.4,S05,South
2023-01-25,P506,Perfume 100ml,Beauty,2480.51,20,36,71438.69,S04,West
2023-01-25,P104,Smart TV 43,Electronics,69170.92,0,6,415025.52,S02,South
2023-01-25,P501,Face Moisturizer,Beauty,1309.53,5,26,32345.39,S08,East
2023-01-25,P302,Sunflower Oil 1L,Grocery,517.39,15,112,49255.53,S06,West
2023-01-26,P303,Whole Wheat Flour,Grocery,330.04,0,74,24422.96,S07,North
2023-01-26,P104,Smart TV 43,Electronics,73884.11,0,10,738841.1,S08,North
2023-01-26,P501,Face Moisturizer,Beauty,2055.7,10,24,44403.12,S03,South
2023-01-26,P502,Hair Serum,Beauty,282.68,20,28,6332.03,S08,West
2023-01-26,P102,Laptop Pro,Electronics,76183.24,25,9,514236.87,S03,East
2023-01-26,P104,Smart TV 43,Electronics,53909.94,0,6,323459.64,S03,East
2023-01-26,P506,Perfume 100ml,Beauty,1967.35,0,21,41314.35,S05,North
2023-01-26,P405,LED Desk Lamp,Home,12525.73,0,21,263040.33,S10,South
2023-01-26,P304,Organic Honey,Grocery,673.11,25,85,42910.76,S02,North
2023-01-26,P505,Body Lotion,Beauty,1978.19,30,43,59543.52,S06,South
2023-01-27,P406,Air Purifier,Home,928.37,15,21,16571.4,S04,West
2023-01-27,P103,Wireless Earbuds,Electronics,33028.71,0,5,165143.55,S07,South
2023-01-27,P506,Perfume 100ml,Beauty,1899.89,20,35,53196.92,S05,West
2023-01-27,P105,Tablet Z2,Electronics,2540.29,5,7,16892.93,S09,North
2023-01-27,P405,LED Desk Lamp,Home,1798.5,0,17,30574.5,S06,South
2023-01-27,P204,Sports Shoes,Fashion,4324.36,0,16,69189.76,S09,North
2023-01-27,P403,Wall Clock,Home,9240.98,40,32,177426.82,S08,South
2023-01-27,P503,Sunscreen SPF50,Beauty,2064.42,20,28,46243.01,S02,East
2023-01-27,P202,Women Kurti,Fashion,1682.66,10,14,21201.52,S03,East
2023-01-27,P503,Sunscreen SPF50,Beauty,2663.68,25,47,93894.72,S02,North
2023-01-27,P205,Formal Blazer,Fashion,3209.17,10,25,72206.32,S06,West
2023-01-27,P506,Perfume 100ml,Beauty,1768.32,5,24,40317.7,S10,South
2023-01-27,P503,Sunscreen SPF50,Beauty,2296.03,10,20,41328.54,S05,South
2023-01-27,P503,Sunscreen SPF50,Beauty,801.5,5,23,17512.77,S07,West
2023-01-28,P305,Green Tea Pack,Grocery,141.84,5,61,8219.63,S09,South
2023-01-28,P303,Whole Wheat Flour,Grocery,324.26,0,68,22049.68,S09,West
2023-01-28,P502,Hair Serum,Beauty,100.75,0,34,3425.5,S07,North
2023-01-28,P505,Body Lotion,Beauty,1357.7,30,46,43717.94,S10,West
2023-01-28,P201,Men Casual Shirt,Fashion,4448.55,20,31,110324.04,S02,North
2023-01-28,P206,Summer Dress,Fashion,1445.87,0,22,31809.14,S04,East
2023-01-28,P106,Bluetooth Speaker,Electronics,28805.3,10,14,362946.78,S08,West
2023-01-28,P505,Body Lotion,Beauty,706.39,5,43,28856.03,S10,West
2023-01-28,P302,Sunflower Oil 1L,Grocery,415.49,15,85,30019.15,S10,West
2023-01-28,P106,Bluetooth Speaker,Electronics,43945.97,10,10,395513.73,S03,North
2023-01-28,P206,Summer Dress,Fashion,3560.04,5,19,64258.72,S09,South
2023-01-28,P401,Stainless Steel Cookware,Home,10785.98,25,35,283131.97,S07,West
2023-01-28,P105,Tablet Z2,Electronics,53467.89,20,13,556066.06,S10,South
2023-01-28,P101,Smartphone X1,Electronics,57432.28,40,18,620268.62,S08,South
2023-01-28,P402,Cotton Bedsheet,Home,13516.63,10,32,389278.94,S05,West
2023-01-28,P103,Wireless Earbuds,Electronics,7813.48,20,11,68758.62,S04,West
2023-01-29,P203,Denim Jeans,Fashion,2931.18,10,34,89694.11,S08,West
2023-01-29,P401,Stainless Steel Cookware,Home,5863.56,5,29,161541.08,S05,North
2023-01-29,P103,Wireless Earbuds,Electronics,64566.86,5,8,490708.14,S09,West
2023-01-29,P203,Denim Jeans,Fashion,607.0,25,32,14568.0,S03,North
2023-01-29,P203,Denim Jeans,Fashion,3297.3,5,21,65781.13,S05,West
2023-01-29,P401,Stainless Steel Cookware,Home,11595.21,10,24,250456.54,S05,West
2023-01-29,P205,Formal Blazer,Fashion,3045.9,5,30,86808.15,S05,South
2023-01-29,P401,Stainless Steel Cookware,Home,568.43,5,19,10260.16,S07,North
2023-01-29,P303,Whole Wheat Flour,Grocery,604.24,15,87,44683.55,S10,South
2023-01-29,P502,Hair Serum,Beauty,1600.68,10,49,70589.99,S10,South
2023-01-29,P105,Tablet Z2,Electronics,46388.31,5,12,528826.73,S06,South
2023-01-29,P403,Wall Clock,Home,7873.21,10,23,162975.45,S10,East
2023-01-29,P504,Lipstick Set,Beauty,1295.11,15,36,39630.37,S02,East
2023-01-29,P104,Smart TV 43,Electronics,67041.92,25,15,754221.6,S02,West
2023-01-29,P505,Body Lotion,Beauty,225.17,10,39,7903.47,S05,East
2023-01-30,P401,Stainless Steel Cookware,Home,13678.57,0,17,232535.69,S03,North
2023-01-30,P204,Sports Shoes,Fashion,2883.31,25,25,54062.06,S06,East
2023-01-30,P501,Face Moisturizer,Beauty,2796.98,0,23,64330.54,S07,West
2023-01-30,P104,Smart TV 43,Electronics,51011.83,5,7,339228.67,S08,West
2023-01-30,P104,Smart TV 43,Electronics,38649.83,10,10,347848.47,S10,West
2023-01-30,P201,Men Casual Shirt,Fashion,794.14,10,23,16438.7,S01,South
2023-01-30,P206,Summer Dress,Fashion,4734.46,0,20,94689.2,S04,North
2023-01-30,P401,Stainless Steel Cookware,Home,11681.79,0,24,280362.96,S06,West
2023-01-30,P204,Sports Shoes,Fashion,3734.3,40,31,69457.98,S10,West
2023-01-30,P402,Cotton Bedsheet,Home,1019.37,5,21,20336.43,S08,South
2023-01-30,P303,Whole Wheat Flour,Grocery,730.5,10,104,68374.8,S04,West
2023-01-30,P506,Perfume 100ml,Beauty,2770.55,30,21,40727.08,S03,East
2023-01-30,P101,Smartphone X1,Electronics,63762.23,5,9,545167.07,S01,South
2023-01-30,P201,Men Casual Shirt,Fashion,2527.72,10,26,59148.65,S08,South
2023-01-30,P202,Women Kurti,Fashion,2266.99,10,22,44886.4,S05,North
2023-01-30,P102,Laptop Pro,Electronics,55667.68,5,6,317305.78,S03,South
2023-01-31,P301,Basmati Rice 5kg,Grocery,625.13,5,53,31475.3,S08,East
2023-01-31,P206,Summer Dress,Fashion,2109.21,5,18,36067.49,S07,West
2023-01-31,P302,Sunflower Oil 1L,Grocery,279.18,40,88,14740.7,S10,South
2023-01-31,P506,Perfume 100ml,Beauty,2150.53,0,26,55913.78,S10,West
2023-01-31,P102,Laptop Pro,Electronics,20227.1,10,6,109226.34,S02,East
2023-01-31,P101,Smartphone X1,Electronics,12651.8,25,10,94888.5,S08,South
2023-01-31,P205,Formal Blazer,Fashion,3234.05,25,23,55787.36,S10,South
2023-01-31,P506,Perfume 100ml,Beauty,2514.31,5,19,45383.3,S09,North
2023-01-31,P402,Cotton Bedsheet,Home,11773.31,25,17,150109.7,S09,North
2023-01-31,P104,Smart TV 43,Electronics,65560.17,15,9,501535.3,S05,East
2023-01-31,P304,Organic Honey,Grocery,382.25,30,62,16589.65,S07,East
2023-01-31,P103,Wireless Earbuds,Electronics,57573.68,0,9,518163.12,S01,East
2023-01-31,P502,Hair Serum,Beauty,2031.34,5,29,55963.42,S10,West
2023-02-01,P205,Formal Blazer,Fashion,2559.63,0,16,40954.08,S02,West
2023-02-01,P105,Tablet Z2,Electronics,25720.9,0,5,128604.5,S07,East
2023-02-01,P402,Cotton Bedsheet,Home,2218.45,10,11,21962.65,S09,South
2023-02-01,P503,Sunscreen SPF50,Beauty,2289.98,25,43,73851.85,S10,South
2023-02-01,P406,Air Purifier,Home,13351.43,5,15,190257.88,S05,West
2023-02-01,P304,Organic Honey,Grocery,665.54,0,89,59233.06,S01,North
2023-02-01,P302,Sunflower Oil 1L,Grocery,251.77,5,53,12676.62,S07,East
2023-02-01,P206,Summer Dress,Fashion,4100.0,10,18,66420.0,S05,South
2023-02-01,P202,Women Kurti,Fashion,2280.04,0,18,41040.72,S02,South
2023-02-01,P203,Denim Jeans,Fashion,4162.53,10,20,74925.54,S02,South
2023-02-01,P504,Lipstick Set,Beauty,1865.03,0,28,52220.84,S07,West
2023-02-02,P501,Face Moisturizer,Beauty,422.22,15,41,14714.37,S05,South
2023-02-02,P204,Sports Shoes,Fashion,483.7,10,14,6094.62,S03,West
2023-02-02,P303,Whole Wheat Flour,Grocery,571.2,20,63,28788.48,S06,West
2023-02-02,P405,LED Desk Lamp,Home,12521.52,30,22,192831.41,S10,North
2023-02-02,P506,Perfume 100ml,Beauty,2137.59,15,29,52691.59,S10,South
2023-02-02,P205,Formal Blazer,Fashion,1312.6,10,13,15357.42,S05,West
2023-02-02,P504,Lipstick Set,Beauty,677.1,10,31,18891.09,S01,South
2023-02-02,P106,Bluetooth Speaker,Electronics,71945.21,20,8,460449.34,S03,South
2023-02-02,P104,Smart TV 43,Electronics,74194.21,0,6,445165.26,S03,North
2023-02-02,P303,Whole Wheat Flour,Grocery,551.91,0,59,32562.69,S02,West
2023-02-02,P103,Wireless Earbuds,Electronics,50169.91,0,7,351189.37,S07,North
2023-02-02,P503,Sunscreen SPF50,Beauty,919.67,10,26,21520.28,S09,West
2023-02-02,P304,Organic Honey,Grocery,136.81,10,54,6648.97,S04,South
2023-02-03,P302,Sunflower Oil 1L,Grocery,762.92,10,97,66602.92,S08,West
2023-02-03,P104,Smart TV 43,Electronics,54079.01,20,8,346105.66,S07,West
2023-02-03,P204,Sports Shoes,Fashion,4805.54,5,21,95870.52,S02,North
2023-02-03,P302,Sunflower Oil 1L,Grocery,766.52,0,48,36792.96,S02,West
2023-02-03,P306,Mixed Nuts 500g,Grocery,478.74,5,65,29562.19,S10,North
2023-02-03,P106,Bluetooth Speaker,Electronics,72026.05,20,8,460966.72,S05,West
2023-02-03,P405,LED Desk Lamp,Home,3185.4,5,10,30261.3,S03,East
2023-02-03,P102,Laptop Pro,Electronics,56452.41,15,9,431860.94,S06,East
2023-02-03,P206,Summer Dress,Fashion,2483.54,5,15,35390.44,S10,South
2023-02-04,P502,Hair Serum,Beauty,2077.79,5,36,71060.42,S07,South
2023-02-04,P304,Organic Honey,Grocery,86.61,0,66,5716.26,S05,North
2023-02-04,P104,Smart TV 43,Electronics,33256.76,20,10,266054.08,S10,East
2023-02-04,P406,Air Purifier,Home,1414.65,5,21,28222.27,S01,East
2023-02-04,P103,Wireless Earbuds,Electronics,74387.07,15,10,632290.1,S07,North
2023-02-04,P305,Green Tea Pack,Grocery,87.22,10,108,8477.78,S01,North
2023-02-04,P206,Summer Dress,Fashion,3385.96,40,28,56884.13,S03,South
2023-02-04,P403,Wall Clock,Home,1117.63,15,23,21849.67,S02,South
2023-02-04,P501,Face Moisturizer,Beauty,2188.76,40,52,68289.31,S06,East
2023-02-04,P506,Perfume 100ml,Beauty,1251.43,30,42,36792.04,S05,East
2023-02-04,P401,Stainless Steel Cookware,Home,2159.19,20,21,36274.39,S03,North
2023-02-05,P305,Green Tea Pack,Grocery,517.93,5,97,47727.25,S06,South
2023-02-05,P501,Face Moisturizer,Beauty,1559.62,0,41,63944.42,S04,East
2023-02-05,P304,Organic Honey,Grocery,348.66,20,79,22035.31,S03,South
2023-02-05,P205,Formal Blazer,Fashion,2219.48,10,36,71911.15,S10,West
2023-02-05,P203,Denim Jeans,Fashion,2684.11,5,30,76497.13,S04,North
2023-02-05,P303,Whole Wheat Flour,Grocery,212.42,10,84,16058.95,S09,West
2023-02-05,P201,Men Casual Shirt,Fashion,3225.44,10,31,89989.78,S04,West
2023-02-05,P503,Sunscreen SPF50,Beauty,1278.69,10,43,49485.3,S09,North
2023-02-05,P103,Wireless Earbuds,Electronics,60468.18,5,11,631892.48,S05,West
2023-02-05,P103,Wireless Earbuds,Electronics,37640.36,5,7,250308.39,S03,East
2023-02-05,P402,Cotton Bedsheet,Home,5239.11,10,20,94303.98,S08,East
2023-02-05,P101,Smartphone X1,Electronics,62624.5,0,7,438371.5,S10,East
2023-02-05,P105,Tablet Z2,Electronics,32492.05,10,10,292428.45,S06,South
2023-02-06,P405,LED Desk Lamp,Home,6586.43,5,18,112627.95,S04,East
2023-02-06,P301,Basmati Rice 5kg,Grocery,283.7,10,48,12255.84,S07,North
2023-02-06,P503,Sunscreen SPF50,Beauty,1643.18,5,36,56196.76,S04,North
2023-02-06,P502,Hair Serum,Beauty,657.36,10,34,20115.22,S02,South
2023-02-06,P505,Body Lotion,Beauty,1974.07,0,20,39481.4,S09,East
2023-02-06,P101,Smartphone X1,Electronics,59247.2,25,6,266612.4,S09,North
2023-02-06,P202,Women Kurti,Fashion,421.92,10,11,4177.01,S09,East
2023-02-06,P506,Perfume 100ml,Beauty,1429.04,10,25,32153.4,S10,East
2023-02-06,P205,Formal Blazer,Fashion,2295.15,5,20,43607.85,S01,South
2023-02-06,P506,Perfume 100ml,Beauty,1033.23,10,25,23247.67,S07,South
2023-02-06,P103,Wireless Earbuds,Electronics,68491.19,0,7,479438.33,S10,North
2023-02-06,P206,Summer Dress,Fashion,1255.23,5,15,17887.03,S03,West
2023-02-06,P405,LED Desk Lamp,Home,6732.24,40,26,105022.94,S04,East
2023-02-06,P306,Mixed Nuts 500g,Grocery,84.09,10,88,6659.93,S06,South
2023-02-06,P104,Smart TV 43,Electronics,33826.68,30,10,236786.76,S06,West
2023-02-07,P302,Sunflower Oil 1L,Grocery,248.79,5,64,15126.43,S07,North
2023-02-07,P106,Bluetooth Speaker,Electronics,55976.41,0,7,391834.87,S06,East
2023-02-07,P405,LED Desk Lamp,Home,13987.34,0,16,223797.44,S02,North
2023-02-07,P306,Mixed Nuts 500g,Grocery,555.76,40,68,22675.01,S09,South
2023-02-07,P304,Organic Honey,Grocery,55.35,30,94,3642.03,S10,South
2023-02-07,P103,Wireless Earbuds,Electronics,28493.24,10,7,179507.41,S06,South
2023-02-07,P103,Wireless Earbuds,Electronics,12464.84,10,8,89746.85,S04,North
2023-02-07,P101,Smartphone X1,Electronics,19116.79,0,7,133817.53,S08,South
2023-02-07,P402,Cotton Bedsheet,Home,453.4,30,18,5712.84,S01,East
2023-02-07,P401,Stainless Steel Cookware,Home,9212.96,25,21,145104.12,S03,West
2023-02-07,P103,Wireless Earbuds,Electronics,26941.16,25,10,202058.7,S02,East
2023-02-07,P304,Organic Honey,Grocery,218.78,40,70,9188.76,S07,South
2023-02-07,P106,Bluetooth Speaker,Electronics,57416.86,0,5,287084.3,S10,West
2023-02-07,P503,Sunscreen SPF50,Beauty,1996.33,0,26,51904.58,S09,West
2023-02-07,P404,Wooden Bookshelf,Home,13334.18,20,17,181344.85,S07,North
2023-02-07,P505,Body Lotion,Beauty,1969.85,0,35,68944.75,S01,East
2023-02-07,P301,Basmati Rice 5kg,Grocery,354.13,5,90,30278.11,S06,North
2023-02-07,P402,Cotton Bedsheet,Home,13464.84,0,12,161578.08,S09,East
2023-02-08,P301,Basmati Rice 5kg,Grocery,546.74,20,92,40240.06,S10,South
2023-02-08,P206,Summer Dress,Fashion,3893.88,15,21,69505.76,S02,South
2023-02-08,P502,Hair Serum,Beauty,926.41,15,32,25198.35,S07,South
2023-02-08,P503,Sunscreen SPF50,Beauty,2794.86,10,33,83007.34,S10,West
2023-02-08,P205,Formal Blazer,Fashion,2091.16,5,20,39732.04,S10,West
2023-02-08,P306,Mixed Nuts 500g,Grocery,229.11,5,85,18500.63,S01,East
2023-02-08,P202,Women Kurti,Fashion,3972.24,0,11,43694.64,S09,East
2023-02-08,P406,Air Purifier,Home,3397.39,0,13,44166.07,S07,North
2023-02-08,P503,Sunscreen SPF50,Beauty,1008.36,25,33,24956.91,S05,East
2023-02-08,P204,Sports Shoes,Fashion,4518.05,20,20,72288.8,S02,West
2023-02-08,P101,Smartphone X1,Electronics,57289.46,0,8,458315.68,S02,West
2023-02-08,P406,Air Purifier,Home,13781.77,0,15,206726.55,S08,North
2023-02-08,P103,Wireless Earbuds,Electronics,16366.76,0,7,114567.32,S04,South
2023-02-08,P204,Sports Shoes,Fashion,1761.41,15,23,34435.57,S03,South
2023-02-08,P106,Bluetooth Speaker,Electronics,52872.2,0,8,422977.6,S06,West
2023-02-09,P204,Sports Shoes,Fashion,2296.17,5,23,50171.31,S04,North
2023-02-09,P303,Whole Wheat Flour,Grocery,679.08,0,39,26484.12,S03,East
2023-02-09,P101,Smartphone X1,Electronics,68628.5,0,5,343142.5,S08,East
2023-02-09,P105,Tablet Z2,Electronics,58826.51,10,7,370607.01,S07,East
2023-02-09,P206,Summer Dress,Fashion,2740.86,0,24,65780.64,S06,West
2023-02-09,P306,Mixed Nuts 500g,Grocery,698.32,10,90,56563.92,S01,North
2023-02-09,P106,Bluetooth Speaker,Electronics,23808.57,20,8,152374.85,S02,South
2023-02-09,P102,Laptop Pro,Electronics,76344.13,5,7,507688.46,S03,West
2023-02-09,P503,Sunscreen SPF50,Beauty,1255.92,0,31,38933.52,S09,North
2023-02-10,P306,Mixed Nuts 500g,Grocery,480.01,20,81,31104.65,S08,West
2023-02-10,P404,Wooden Bookshelf,Home,14977.11,5,23,327249.85,S06,North
2023-02-10,P203,Denim Jeans,Fashion,421.22,20,18,6065.57,S09,North
2023-02-10,P304,Organic Honey,Grocery,599.27,0,79,47342.33,S01,East
2023-02-10,P106,Bluetooth Speaker,Electronics,12546.14,5,10,119188.33,S01,North
2023-02-10,P406,Air Purifier,Home,12731.68,5,16,193521.54,S07,West
2023-02-10,P406,Air Purifier,Home,11943.68,40,26,186321.41,S06,South
2023-02-10,P205,Formal Blazer,Fashion,3517.12,5,27,90214.13,S06,West
2023-02-10,P302,Sunflower Oil 1L,Grocery,727.84,15,84,51967.78,S04,East
2023-02-10,P102,Laptop Pro,Electronics,45190.69,10,7,284701.35,S08,West
2023-02-10,P505,Body Lotion,Beauty,782.14,25,24,14078.52,S09,East
2023-02-10,P406,Air Purifier,Home,8174.13,15,22,152856.23,S10,East
2023-02-10,P102,Laptop Pro,Electronics,51854.87,25,8,311129.22,S05,East
2023-02-11,P101,Smartphone X1,Electronics,77361.73,0,10,773617.3,S10,North
2023-02-11,P205,Formal Blazer,Fashion,423.89,5,23,9262.0,S03,East
2023-02-11,P102,Laptop Pro,Electronics,50464.18,5,11,527350.68,S04,North
2023-02-11,P201,Men Casual Shirt,Fashion,3955.01,0,26,102830.26,S10,West
2023-02-11,P305,Green Tea Pack,Grocery,295.75,0,78,23068.5,S04,East
2023-02-11,P204,Sports Shoes,Fashion,2477.18,0,15,37157.7,S07,East
2023-02-11,P406,Air Purifier,Home,833.8,0,18,15008.4,S03,West
2023-02-11,P504,Lipstick Set,Beauty,228.02,0,42,9576.84,S08,North
2023-02-12,P402,Cotton Bedsheet,Home,9636.44,0,18,173455.92,S04,North
2023-02-12,P101,Smartphone X1,Electronics,52788.14,25,12,475093.26,S01,East
2023-02-12,P401,Stainless Steel Cookware,Home,5402.15,5,17,87244.72,S08,East
2023-02-12,P506,Perfume 100ml,Beauty,253.81,5,52,12538.21,S01,West
2023-02-12,P102,Laptop Pro,Electronics,65891.69,10,8,474420.17,S09,North
2023-02-12,P502,Hair Serum,Beauty,1560.87,10,40,56191.32,S05,South
2023-02-12,P203,Denim Jeans,Fashion,2392.89,5,22,50011.4,S09,South
2023-02-12,P202,Women Kurti,Fashion,2366.54,0,22,52063.88,S07,North
2023-02-12,P306,Mixed Nuts 500g,Grocery,787.99,5,136,101808.31,S08,North
2023-02-12,P101,Smartphone X1,Electronics,73647.18,15,10,626001.03,S09,North
2023-02-12,P505,Body Lotion,Beauty,2989.89,25,56,125575.38,S10,East
2023-02-12,P405,LED Desk Lamp,Home,9154.09,20,19,139142.17,S04,East
2023-02-12,P205,Formal Blazer,Fashion,1876.69,0,20,37533.8,S02,West
2023-02-12,P506,Perfume 100ml,Beauty,321.29,30,63,14168.89,S04,West
2023-02-13,P304,Organic Honey,Grocery,553.74,10,58,28905.23,S01,South
2023-02-13,P402,Cotton Bedsheet,Home,1667.17,30,24,28008.46,S05,West
2023-02-13,P505,Body Lotion,Beauty,1212.1,0,22,26666.2,S04,East
2023-02-13,P506,Perfume 100ml,Beauty,2129.26,20,48,81763.58,S01,South
2023-02-13,P501,Face Moisturizer,Beauty,328.08,5,40,12467.04,S02,North
2023-02-13,P103,Wireless Earbuds,Electronics,36347.41,0,6,218084.46,S05,South
2023-02-13,P301,Basmati Rice 5kg,Grocery,551.96,20,88,38857.98,S01,South
2023-02-13,P304,Organic Honey,Grocery,607.34,20,72,34982.78,S04,North
2023-02-13,P501,Face Moisturizer,Beauty,2455.77,30,45,77356.75,S09,North
2023-02-13,P506,Perfume 100ml,Beauty,384.65,40,45,10385.55,S07,West
2023-02-13,P105,Tablet Z2,Electronics,41850.81,30,5,146477.83,S03,South
2023-02-13,P404,Wooden Bookshelf,Home,10016.03,25,20,150240.45,S02,East
2023-02-14,P405,LED Desk Lamp,Home,4341.98,0,13,56445.74,S07,South
2023-02-14,P302,Sunflower Oil 1L,Grocery,358.24,25,82,22031.76,S05,North
2023-02-14,P503,Sunscreen SPF50,Beauty,2546.72,20,29,59083.9,S08,South
2023-02-14,P403,Wall Clock,Home,5484.99,0,13,71304.87,S05,North
2023-02-14,P306,Mixed Nuts 500g,Grocery,339.56,30,98,23293.82,S08,West
2023-02-14,P403,Wall Clock,Home,8523.56,10,13,99725.65,S10,North
2023-02-14,P302,Sunflower Oil 1L,Grocery,665.61,0,68,45261.48,S08,North
2023-02-14,P302,Sunflower Oil 1L,Grocery,382.6,5,70,25442.9,S02,South
2023-02-14,P201,Men Casual Shirt,Fashion,2722.3,20,22,47912.48,S06,East
2023-02-14,P201,Men Casual Shirt,Fashion,2802.33,10,17,42875.65,S05,West
2023-02-14,P103,Wireless Earbuds,Electronics,63024.92,25,13,614492.97,S01,North
2023-02-14,P505,Body Lotion,Beauty,2477.85,0,28,69379.8,S01,South
2023-02-15,P203,Denim Jeans,Fashion,4786.99,5,13,59119.33,S07,East
2023-02-15,P405,LED Desk Lamp,Home,7415.1,30,21,109001.97,S04,South
2023-02-15,P306,Mixed Nuts 500g,Grocery,579.87,0,40,23194.8,S09,North
2023-02-15,P504,Lipstick Set,Beauty,2396.69,40,43,61834.6,S09,West
2023-02-15,P305,Green Tea Pack,Grocery,320.24,20,108,27668.74,S02,North
2023-02-15,P303,Whole Wheat Flour,Grocery,491.99,0,85,41819.15,S01,West
2023-02-15,P201,Men Casual Shirt,Fashion,1708.63,5,23,37333.57,S04,South
2023-02-15,P203,Denim Jeans,Fashion,1896.06,30,24,31853.81,S07,North
2023-02-15,P405,LED Desk Lamp,Home,3455.45,10,13,40428.76,S02,East
2023-02-15,P202,Women Kurti,Fashion,3861.35,0,17,65642.95,S06,South
2023-02-15,P205,Formal Blazer,Fashion,3585.4,5,18,61310.34,S04,East
2023-02-15,P102,Laptop Pro,Electronics,42023.81,30,8,235333.34,S05,West
2023-02-15,P404,Wooden Bookshelf,Home,2537.69,15,15,32355.55,S09,West
2023-02-16,P506,Perfume 100ml,Beauty,1327.41,0,22,29203.02,S07,East
2023-02-16,P405,LED Desk Lamp,Home,6902.46,10,12,74546.57,S07,East
2023-02-16,P103,Wireless Earbuds,Electronics,24607.25,30,10,172250.75,S09,North
2023-02-16,P101,Smartphone X1,Electronics,68794.12,0,7,481558.84,S03,West
2023-02-16,P303,Whole Wheat Flour,Grocery,649.46,30,77,35005.89,S05,North
2023-02-16,P203,Denim Jeans,Fashion,1342.36,0,15,20135.4,S09,West
2023-02-16,P306,Mixed Nuts 500g,Grocery,665.77,5,57,36051.45,S10,East
2023-02-16,P103,Wireless Earbuds,Electronics,38965.95,40,10,233795.7,S09,East
2023-02-16,P201,Men Casual Shirt,Fashion,1954.27,0,20,39085.4,S10,North
2023-02-16,P202,Women Kurti,Fashion,1785.35,25,25,33475.31,S04,North
2023-02-16,P304,Organic Honey,Grocery,115.69,0,51,5900.19,S07,South
2023-02-16,P204,Sports Shoes,Fashion,2425.32,5,26,59905.4,S01,South
2023-02-16,P405,LED Desk Lamp,Home,2888.76,0,13,37553.88,S07,West
2023-02-16,P103,Wireless Earbuds,Electronics,2661.34,10,6,14371.24,S02,East
2023-02-16,P404,Wooden Bookshelf,Home,10383.27,25,24,186898.86,S08,South
2023-02-17,P404,Wooden Bookshelf,Home,4176.35,0,12,50116.2,S07,West
2023-02-17,P104,Smart TV 43,Electronics,64972.4,10,7,409326.12,S05,North
2023-02-17,P106,Bluetooth Speaker,Electronics,46243.73,0,6,277462.38,S08,East
2023-02-17,P306,Mixed Nuts 500g,Grocery,126.37,25,91,8624.75,S07,West
2023-02-17,P301,Basmati Rice 5kg,Grocery,115.2,0,52,5990.4,S05,West
2023-02-17,P501,Face Moisturizer,Beauty,550.24,25,52,21459.36,S04,West
2023-02-17,P106,Bluetooth Speaker,Electronics,6754.36,10,7,42552.47,S02,West
2023-02-17,P301,Basmati Rice 5kg,Grocery,356.76,10,70,22475.88,S04,North
2023-02-17,P406,Air Purifier,Home,2524.76,25,20,37871.4,S03,West
2023-02-17,P305,Green Tea Pack,Grocery,772.69,15,80,52542.92,S05,West
2023-02-17,P501,Face Moisturizer,Beauty,153.19,15,25,3255.29,S07,East
